Product_Name,Rating,Review_Comments
Silicon Skin Protective for PDA Palm Treo 650 700w 700p (9 Color to choose from for each model) (700p Green): Cell Phones & Service,5.0,"This is a great skin for a Treo 700.  I have used this product for about four months, and had another brand prior to that.  As others have noted, it does increase the thickness somewhat (but certainly no less than leather cases, etc).  But the ""thickness"" gains you considerable protection.  I have dropped my phone on concrete several times and nary a scratch.  I like the design of this unit as it leaves the keyboard exposed and thus it is easy to type.  The function buttons are under the skin, but easy to press.  "
Silicon Skin Protective for PDA Palm Treo 650 700w 700p (9 Color to choose from for each model) (700p Green): Cell Phones & Service,4.0,"The protective skin is a bit too thick for some applications (GPS car holder), but does do what is was designed to do. Solid grip, and non-slip. Would be nice if it was not so thick"
Silicon Skin Protective for PDA Palm Treo 650 700w 700p (9 Color to choose from for each model) (700p Green): Cell Phones & Service,5.0,"I use this all of the time.  It gives good protection, ease of use, and good handling.  Only disadvantage is that you can not keep it on when putting the unit in a vetical dock.  However, this is true of any protective skin.  Outstanding product."
Silicon Skin Protective for PDA Palm Treo 650 700w 700p (9 Color to choose from for each model) (700p Green): Cell Phones & Service,4.0,"Overall I'm happy with the skin. It fits the Treo 700 very closely. This was custom formed for every curve, bump, and button on the Treo. My one complaint is they advertise it as compatible with the 700w and 700p. I should have paid more attention to the pictures and thought about it. The 700w and p, if you don't know, are almost identical except for the buttons just below the screen. The button layout is the same, but they different icons and purposes. Well, the skin has images on the button covers for the 700w, not the 700p. Not a huge deal, just a slight annoyance. I'm going to see if there's a way to remove these somehow"
"MOTOROLA Thermoform pouch with standard belt clip for V60P, V60S, V171, V180, V220, V300, V400, V500, V551. Black. Retail packaged.: Cell Phones & Service",4.0,Bluetooth cannot be accessed when the phone is in the pouch.Phone cannot not be charged while in the pouch.
Eforcity Premium Wall AC Travel Charger for Palm (PalmOne) Treo 680 / Treo 700w / 700p / 700wx / TX / Tungsten T5 / Treo 650 / Tungsten E2 / LifeDrive / Treo 750v: Cell Phones & Service,5.0,I was so easy and fast to order and the person I bought it from seemed to make it easier. I have had no problems with charger and am very happy with my purchase. I would definitly buy again
USB data cable with Charger for Nokia 7210/ 7250/ 6800/ 6610/ 6200/ 6100/ 5100/ 2112/ 2115/ 2115i/ 2272/ 3586/ 3585/ 3585i/ 2285/ 2280/ 2270: Cell Phones & Service,5.0,"This cable saves me a lot of money. I don't need to buy stuff online when now I can download it straight to my PC. makes it easy to transfer Pictures, videos, ring tones, contact numbers. It is great to put things on and off. Also great for keeping a back up"
Sony Ericsson W550i W600i W800i K750 K750i Z520a Z525 Rapid Home Travel Charger: Cell Phones & Service,5.0,My original charger broke that caome wit the cell phone. I was going to go buy a charger but they cost like $30 if you get the name brand. This one I purchased does the trick and saved me lots of money
Sony Ericsson W550i W600i W800i K750 K750i Z520a Z525 Rapid Home Travel Charger: Cell Phones & Service,4.0,"I have a Sony Ericsson Z520a and bought this as a replacement for the name brand charger I got with the phone.  While it does charge, I am unable to get the battery charged to more than 98%.  I am unsure, however, if this is because my battery is less effective than when new.  But, all said, it serves its purpose"
LG VX8300 Swivel Rotating Belt Clip Cell Phone Holster - Black Hard Plastic Holster Clip: Cell Phones & Service,5.0,This holster is by far better than the stock holster that comes with the phone. It has a lower profile which means it sits closer to your belt.It is also is much easier to actuate than the stock holster. The thumb tab is oriented in just the right direction for easy in/out. The phone clips in solidly and doesn't fall out
LG VX8300 Swivel Rotating Belt Clip Cell Phone Holster - Black Hard Plastic Holster Clip: Cell Phones & Service,5.0,"This item cost 1 penny (of course the shipping was $4.84), but I thought it was a great deal compared to what these cheap little holsters cost in the stores.  I've had it for two weeks, and it hasn't broken yet; nor has it dropped the phone accidentally.  Can't go wrong with the price.  Order a dozen of these if you are rough on your phone holsters"
LG VX8300 Swivel Rotating Belt Clip Cell Phone Holster - Black Hard Plastic Holster Clip: Cell Phones & Service,5.0,This belt clip was exactly what I was looking for and the price was great.
LG VX8300 Swivel Rotating Belt Clip Cell Phone Holster - Black Hard Plastic Holster Clip: Cell Phones & Service,4.0,"product functions well, and looks good.If I could change one thing, the swivel action is just a little looser than I would like, but definatly not a problem"
Nokia 5300 XpressMusic myFaves Lilac Phone (T-Mobile): Cell Phones & Service,5.0,"I've had my new Nokia 5300 for about a week now and I just love it! I am very new to all this fancy cell phone stuff, the last one I had was bare bones basic. It is great having a phone that you can do so much with. The camera is so handy since I never remember to take my other camera anywhere with me and the mp3 player and radio are also great to have. The music aspects of this phone are really what sold me on it, I had been looking at seperate mp3 players for awhile now and hadn't made up my mind until I saw this phone and what an awesome deal it was. You just can't beat a one cent phone with free shipping and $75.00 in rebates! T-Mobile had my old Net10 phone number ported to the new phone in 2 days! The customer service people have been so nice and the ability to buy ringtones, wall paper and myfaves icons right on the phone from T-Zones is awesome. I also like that you can check your bill and minutes used and all your account & plan info right on the phone. I am very impressed. The only issue I have been having is finding accessories for it-my usual discount accessory shops don't have much yet-I'm assuming because the phone is so new, but I'm sure that will get resolved soon. Buy this phone, it is great"
Nokia 5300 XpressMusic myFaves Lilac Phone (T-Mobile): Cell Phones & Service,5.0,"yes, it's a tie with the Sony Cybershot K790a for the best multimedia phone so far on the market (at least until the iPhone will show up, then the game is on again). i am still contemplating whether to renew my tmobile contract for 2 more years and get this phone for $100 or drop my previous one and get a new contract.."
"Bargaincell- 3-Piece Value Combo Pack Of LG Chocolate VX8500, VX8600, KG800, Env VX9900 Includes: Vehicle Cigarette Lighter Power Charger with IC Chip + USB Data Cable + Home Wall Travel Plug in Ac Charger: Cell Phones & Service",5.0,"I highly recommend this bundle for the price.  For less than the cost of an offical Verizon travel charger, you get a travel charger, home charger and a USB cable with driver CD.  Everything works just fine.  The instructions for the USB cable are very lacking, so here are my suggestions:  you can use Windows Media Player to move music over to your phone using the Sync feature, and you can use a free program such as BitPim to do other file transfers between your PC and phone. "
