Product_Name,Rating,Review_Comments
"Eforcity USB Data Cable for LG VX8300 / VX-3400 / VX-3450 / UX210, VX5300 / UX-245 / AX-245: Cell Phones & Service",2.0,"I was able to get this cable working eventually after some research on my own.  The cable itself is O.K. but I had to locate the correct drivers on my own and it's definitely not intuitive, and definitely not plug-and-play.  Support from the seller consisted of referring me to a competitor's website to locate the drivers on my own.  Also, (and with no offense intended) if you think a driver is a person behind a steering wheel then this is not the product for you"
"Palm Treo 700p / 700w / 700wx JAVOScreen 2.0 Ultra Clear Screen Protector, Ultra Clear: Cell Phones & Service",1.0,"It took a week and half to receive it - 3 days to get confirmation for the order only, and they ship by regular mail;then there's a single protective screen pre-cut in a plastic, it doesn't cover well the whole screen surface (it's about 1-2 mm narrower) and it's very tough, hard to put it in place without drawing dust or leaving fingerprints underneath, I had to take it off immediately, then once removed from place it's a waste"
USB DATA CABLE + CD DRIVER for LG 5450/ CE500 / CU320 / LX1200/ LX5550 / VX5550 / VX6000: Cell Phones & Service,1.0,"I bought this and i have no clue how to sync to my lg cu500 and it dont tell so i wouldnt buy this usb cable, i recommend gettting the one from lg electronics, even though it is more its worth it"
USB DATA CABLE + CD DRIVER for LG 5450/ CE500 / CU320 / LX1200/ LX5550 / VX5550 / VX6000: Cell Phones & Service,1.0,"This cable shorts out the connection on my phone imediately after connecting.  I do not recomend it.  It costs more to ship it back then it does to replace it.  I will chalk this up to ""you get what you pay for"".."
"Bargaincell- 2 Pieces Value Combo of Motorola Razr Razor V3, V3c, V3m, V3t, V3e Auto Car Charger Adapter+Crystal Clear Hard Shell Case: Cell Phones & Service",2.0,"The case fit well, but only lasted me a few days before the top started to crack apart. I'm very gentle with my phone, but the little pieces of plastic that hold the cover on the side started to pop off one by one. It no longer stays on so I threw it away. THe bottom is still on great, but it dosn't do me any good without a top!"
3 Piece Starter Kit for Motorola i860: Cell Phones & Service,1.0,"I ordered a three-piece set of an earpiece, phone cover, and car charger for my Motorola i860 phone. When I get the order, the phone cover, custom supposedly, was too small for my phone. My earpiece worked temporarily, then it started shocking me, now it doesn't work. The only piece, the one I didn't need, that worked was the car charger. I'm very unsatisfied"
"NET10 Refill Card - 3,000 Minute Airtime Card / 365 Days Access: Cell Phones & Service",1.0,"Net10 cell phones are great, but don't buy this card.  Net10 is not set up to handle 3000 minutes cards.  I put the pin # in my phone and did not receive the minutes.  I called technical support and received 1000 minutes.  I was on the phone for 3 hours before they told me that I will have to call in 30 days and then in 60 days to recieve 1000 more minutes each time because their system cannot issue more than 1000 minutes every 30 days.  DON'T BUY THIS CARD"
Swivel Clip for Krusell Case Multidapt System: Cell Phones & Service,1.0,I put the multi-clip on my belt and the spring metal bent out of shape. I found another clip from another cellphone which fit but the tiny plastic part which connected the clip to the holster broke also. The case is great but the accessories suck. Poorly made with light weight materals. Save your money
Swivel Clip for Krusell Case Multidapt System: Cell Phones & Service,1.0,"This clip came with the case that I bought for my Palm Treo phone. The second day that I had the case I lightly bumped against a doorway and the clip came apart and all of the pieces went everywhere and it wasn't able to be fixed. I am unhappy about the clip mainly because when it broke my phone his the cement and chipped the corner. I would not buy this clip of you are going to be doing anything but sitting around at a desk. I don't know if it was just my clip, or if all of them are made poorly."
Motorola KRZR K1 myFaves Silver Phone (T-Mobile): Cell Phones & Service,1.0,"FUNCTION FOLLOWED FORM On this one!! You can't see anything in the outer window, especially in the sun light. So you can't see who's calling or what time it is without opening the phone. It hurts your ear when talking. The buttons are difficult to push. It's my third Motorola and the prompts are different than others...Motorola should maintain consistency to keep loyal customers. Too many prompts to reply to a text. Thought the functioning of this phone was totally sacrificed for it looking 'cool'. I returned it and got my money back"
Nokia N80 Internet Edition Black Phone (Unlocked): Cell Phones & Service,2.0,"Excellent high-res LCD, but the rest of the phone was a disappointment. Poor overall interface with configuration options in non-intuitive locations. Particularly disappointing was how it handled WiFi. Each application seemed to want to be tied to a particular wireless source. So, I'd go home and try to get it on the wireless, but I'd have to bring up the app, let it spin a while, be told it couldn't connect, then I'd have to tell it to use the local WiFi. It was just clunky. The poor utility of things like WiFi mean that this is unlikely to be used as anything beyond a phone, and a very expensive an bulky one at that.I can check and respond to email far faster on my BlackBerry than I could get this thing to get an appication running and connected via WiFi. Much better WiFi management is a must before I'd consider this phone.This is a serious example of one device trying to do everything, and doing nothing very well. The device is relatively nice, but I gave it two stars because a $500 price tag means it has to deliver. I bought and quickly returned the phone"
Eforcity Wall AC Adapter Travel Charger for Sony Ericsson J100a / J100i / J220a / J220i / J230i / K310i / K510a / K510i / K610i / K750 / K750i / K790a / K800i / M600i / P990i / V630i / W300i / W550 / 550i / W600 / W600i / W700i / W710i / W800 / W800i / W810c / W810i / W850i / W900i / W950i / Z520a / Z520i / Z525 / Z525a / Z525i / Z525a / Z530i / Z550i / Z710i/W810/K550i / W880i / Z610i / Z750i: Cell Phones & Service,1.0,"I wouldn't buy this unless it's an emergency, because it's one of those chargers that reports errors, and makes your phone start beeping non-stop when it's done charging.  I don't want this because I like charging at night, the other chargers don't do this (I guess what it does is it starts fluctuating power from the wall, like switching off, when the battery is fully charged..so it beeps as if it's being plugged in over and over).When I first got it, I was trying to carefully plug it into my phone--and I didn't want to damage the little metal things inside my phone OR on the charger.  It wasn't going in smoothly and it didn't match up or seem to fit inside at ALL.  So I went a day without a phone and I did more research to see why the heck they'd lie that it fit my phone.  Finally I got fed up because I couldn't find another charger ANYWHERE where I live and I tried forcing it.FINALLY it fit!  But I had to shove it in.. who knows if it was damaging my phone.  But it was charging so I was happy (my cell is my only phone.. so I was cut off from the world).  Then I tried getting it out and couldn't figure it out!  I had to jimmy it off, and broke off one of the side hooks that helps it secure itself.  I was able to put it back on, and finally learned a routine so to speak, for taking it off, but it's cheap.  It's very cheap.So, the charger works, but it's very hard to use and it isn't convenient at all.  I don't recommend it unless it's an emergency.  For me, it was"
